workbook_id,category,sheet_index,sheet_id,observed_unit,canonical_unit,dimension,canonical_si_unit,conversion_kind,si_multiplier,si_offset,pressure_basis,temperature_kind,reference_state,quantity_kind,evidence_source,evidence_confidence,occurrences,normalization_hazard
5a338156f0e62d7c,torque-drag-drillstring,2,s0002,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
5a338156f0e62d7c,torque-drag-drillstring,2,s0002,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,4,gauge-vs-absolute-and-pressure-vs-stress
659bcaadadb110f0,torque-drag-drillstring,3,s0003,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
659bcaadadb110f0,torque-drag-drillstring,3,s0003,ft*lbf,ft*lbf,torque,N*m,scale,1.3558179483,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,1,torque-vs-energy
659bcaadadb110f0,torque-drag-drillstring,3,s0003,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,2,
659bcaadadb110f0,torque-drag-drillstring,4,s0004,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,2,
659bcaadadb110f0,torque-drag-drillstring,4,s0004,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
659bcaadadb110f0,torque-drag-drillstring,4,s0004,ft*lbf,ft*lbf,torque,N*m,scale,1.3558179483,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,1,torque-vs-energy
659bcaadadb110f0,torque-drag-drillstring,4,s0004,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,2,
65e07d7859867671,hydraulics,1,s0001,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
65e07d7859867671,hydraulics,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
65e07d7859867671,hydraulics,1,s0001,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
65e07d7859867671,hydraulics,1,s0001,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
65e07d7859867671,hydraulics,1,s0001,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
65e07d7859867671,hydraulics,1,s0001,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
65e07d7859867671,hydraulics,1,s0001,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,1,
65e07d7859867671,hydraulics,1,s0001,lbm/ft^3,lbm/ft^3,density,kg/m^3,scale,16.018463374,0.0,not-applicable,not-applicable,not-applicable,density,cell-text,high,1,mass-density-vs-mud-weight-gradient
65e07d7859867671,hydraulics,1,s0001,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
65e07d7859867671,hydraulics,11,s0011,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,219,
65e07d7859867671,hydraulics,11,s0011,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
65e07d7859867671,hydraulics,11,s0011,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,1,
65e07d7859867671,hydraulics,11,s0011,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
65e07d7859867671,hydraulics,11,s0011,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,1,
65e07d7859867671,hydraulics,13,s0013,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
65e07d7859867671,hydraulics,13,s0013,lbm/ft,lbm/ft,linear_mass,kg/m,scale,1.4881639436,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,129,
65e07d7859867671,hydraulics,12,s0012,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,1,
65e07d7859867671,hydraulics,12,s0012,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
65e07d7859867671,hydraulics,12,s0012,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,1,
65e07d7859867671,hydraulics,12,s0012,lbm/ft,lbm/ft,linear_mass,kg/m,scale,1.4881639436,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,21,
65e07d7859867671,hydraulics,10,s0010,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,16,
65e07d7859867671,hydraulics,10,s0010,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,3,
65e07d7859867671,hydraulics,3,s0003,Pa,Pa,pressure,Pa,scale,1.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
65e07d7859867671,hydraulics,3,s0003,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,3,
65e07d7859867671,hydraulics,3,s0003,lbf,lbf,force,N,scale,4.4482216153,0.0,not-applicable,not-applicable,not-applicable,force,cell-text,high,1,
65e07d7859867671,hydraulics,3,s0003,m^2,m^2,area,m^2,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
65e07d7859867671,hydraulics,3,s0003,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,1,
65e07d7859867671,hydraulics,3,s0003,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,1,
65e07d7859867671,hydraulics,6,s0006,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,10,
65e07d7859867671,hydraulics,9,s0009,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,4,
65e07d7859867671,hydraulics,9,s0009,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,3,
69b5527651746601,hydraulics,3,s0003,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,6,actual-vs-standard-reference-state
69b5527651746601,hydraulics,3,s0003,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
69b5527651746601,hydraulics,3,s0003,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,5,gauge-vs-absolute-and-pressure-vs-stress
69b5527651746601,hydraulics,3,s0003,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,6,
69b5527651746601,hydraulics,1,s0001,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,1,
69b5527651746601,hydraulics,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
69b5527651746601,hydraulics,1,s0001,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
69b5527651746601,hydraulics,1,s0001,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,4,
69b5527651746601,hydraulics,1,s0001,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
69b5527651746601,hydraulics,1,s0001,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
69b5527651746601,hydraulics,1,s0001,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
69b5527651746601,hydraulics,1,s0001,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,1,
69b5527651746601,hydraulics,1,s0001,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
69b5527651746601,hydraulics,1,s0001,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
69b5527651746601,hydraulics,1,s0001,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
69b5527651746601,hydraulics,1,s0001,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,1,
69b5527651746601,hydraulics,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,20,
69b5527651746601,hydraulics,2,s0002,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,10,
69b5527651746601,hydraulics,2,s0002,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,10,actual-vs-standard-reference-state
69b5527651746601,hydraulics,2,s0002,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,60,gauge-vs-absolute-and-pressure-vs-stress
69b5527651746601,hydraulics,2,s0002,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,10,
6abd1401132ecde4,hydraulics,3,s0003,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,6,actual-vs-standard-reference-state
6abd1401132ecde4,hydraulics,3,s0003,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
6abd1401132ecde4,hydraulics,3,s0003,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,5,gauge-vs-absolute-and-pressure-vs-stress
6abd1401132ecde4,hydraulics,3,s0003,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,6,
6abd1401132ecde4,hydraulics,1,s0001,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,1,
6abd1401132ecde4,hydraulics,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
6abd1401132ecde4,hydraulics,1,s0001,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
6abd1401132ecde4,hydraulics,1,s0001,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,4,
6abd1401132ecde4,hydraulics,1,s0001,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
6abd1401132ecde4,hydraulics,1,s0001,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
6abd1401132ecde4,hydraulics,1,s0001,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
6abd1401132ecde4,hydraulics,1,s0001,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,1,
6abd1401132ecde4,hydraulics,1,s0001,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
6abd1401132ecde4,hydraulics,1,s0001,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
6abd1401132ecde4,hydraulics,1,s0001,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
6abd1401132ecde4,hydraulics,1,s0001,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,1,
6abd1401132ecde4,hydraulics,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,20,
6abd1401132ecde4,hydraulics,2,s0002,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,10,
6abd1401132ecde4,hydraulics,2,s0002,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,10,actual-vs-standard-reference-state
6abd1401132ecde4,hydraulics,2,s0002,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,60,gauge-vs-absolute-and-pressure-vs-stress
6abd1401132ecde4,hydraulics,2,s0002,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,10,
779e267fd49f229e,directional,2,s0002,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,5,
779e267fd49f229e,directional,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,21,
779e267fd49f229e,directional,2,s0002,h,h,time,s,scale,3600.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
779e267fd49f229e,directional,2,s0002,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,2,
779e267fd49f229e,directional,3,s0003,s,s,time,s,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
779e267fd49f229e,directional,7,s0007,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,2,
779e267fd49f229e,directional,1,s0001,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,2,
779e267fd49f229e,directional,8,s0008,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,2,
779fd4af0ea2b337,hydraulics,3,s0003,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,6,actual-vs-standard-reference-state
779fd4af0ea2b337,hydraulics,3,s0003,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
779fd4af0ea2b337,hydraulics,3,s0003,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,5,gauge-vs-absolute-and-pressure-vs-stress
779fd4af0ea2b337,hydraulics,3,s0003,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,6,
779fd4af0ea2b337,hydraulics,1,s0001,cP,cP,dynamic_viscosity,Pa*s,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,dynamic_viscosity,cell-text,high,1,
779fd4af0ea2b337,hydraulics,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,9,
779fd4af0ea2b337,hydraulics,1,s0001,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
779fd4af0ea2b337,hydraulics,1,s0001,ft^2,ft^2,area,m^2,scale,0.09290304,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,4,
779fd4af0ea2b337,hydraulics,1,s0001,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,1,actual-vs-standard-reference-state
779fd4af0ea2b337,hydraulics,1,s0001,in,in,length,m,scale,0.0254,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
779fd4af0ea2b337,hydraulics,1,s0001,min,min,time,s,scale,60.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,1,
779fd4af0ea2b337,hydraulics,1,s0001,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,number-format,medium,1,
779fd4af0ea2b337,hydraulics,1,s0001,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
779fd4af0ea2b337,hydraulics,1,s0001,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
779fd4af0ea2b337,hydraulics,1,s0001,rad,rad,angle,rad,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
779fd4af0ea2b337,hydraulics,1,s0001,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,1,
779fd4af0ea2b337,hydraulics,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,20,
779fd4af0ea2b337,hydraulics,2,s0002,ft/h,ft/h,penetration_rate,m/s,scale,8.466666666666667e-05,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,10,
779fd4af0ea2b337,hydraulics,2,s0002,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,10,actual-vs-standard-reference-state
779fd4af0ea2b337,hydraulics,2,s0002,psi,psi,pressure,Pa,scale,6894.757293168,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,60,gauge-vs-absolute-and-pressure-vs-stress
779fd4af0ea2b337,hydraulics,2,s0002,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,10,
787752da0f1ca014,general-drilling,1,s0001,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
787752da0f1ca014,general-drilling,1,s0001,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,10,
787752da0f1ca014,general-drilling,1,s0001,h,h,time,s,scale,3600.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
787752da0f1ca014,general-drilling,1,s0001,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,1,s0001,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,1,s0001,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,1,
787752da0f1ca014,general-drilling,2,s0002,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
787752da0f1ca014,general-drilling,2,s0002,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,10,
787752da0f1ca014,general-drilling,2,s0002,h,h,time,s,scale,3600.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
787752da0f1ca014,general-drilling,2,s0002,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,2,s0002,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,2,s0002,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,1,
787752da0f1ca014,general-drilling,3,s0003,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
787752da0f1ca014,general-drilling,3,s0003,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,10,
787752da0f1ca014,general-drilling,3,s0003,h,h,time,s,scale,3600.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
787752da0f1ca014,general-drilling,3,s0003,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,3,s0003,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,3,s0003,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,1,
787752da0f1ca014,general-drilling,4,s0004,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
787752da0f1ca014,general-drilling,4,s0004,ft,ft,length,m,scale,0.3048,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,10,
787752da0f1ca014,general-drilling,4,s0004,h,h,time,s,scale,3600.0,0.0,not-applicable,not-applicable,not-applicable,time,cell-text,high,2,
787752da0f1ca014,general-drilling,4,s0004,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,4,s0004,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
787752da0f1ca014,general-drilling,4,s0004,percent,percent,fraction,1,scale,0.01,0.0,not-applicable,not-applicable,not-applicable,fraction,cell-text,high,1,
7a610befec9d9d7c,bha-tools,2,s0002,N*m,N*m,torque,N*m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,1,torque-vs-energy
7a610befec9d9d7c,bha-tools,2,s0002,bbl,bbl,volume,m^3,scale,0.158987294928,0.0,not-applicable,not-applicable,context-required,volume,cell-text,high,1,actual-vs-standard-reference-state
7a610befec9d9d7c,bha-tools,2,s0002,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
7a610befec9d9d7c,bha-tools,2,s0002,kPa,kPa,pressure,Pa,scale,1000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
7a610befec9d9d7c,bha-tools,2,s0002,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,1,
7a610befec9d9d7c,bha-tools,2,s0002,kg/m,kg/m,linear_mass,kg/m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,6,
7a610befec9d9d7c,bha-tools,2,s0002,lbm/ft,lbm/ft,linear_mass,kg/m,scale,1.4881639436,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,2,
7a610befec9d9d7c,bha-tools,2,s0002,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
7a610befec9d9d7c,bha-tools,2,s0002,m/h,m/h,penetration_rate,m/s,scale,0.0002777777777777778,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
7a610befec9d9d7c,bha-tools,2,s0002,m^2,m^2,area,m^2,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
7a610befec9d9d7c,bha-tools,2,s0002,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
7a610befec9d9d7c,bha-tools,2,s0002,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,2,
7a610befec9d9d7c,bha-tools,1,s0001,N*m,N*m,torque,N*m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,torque,cell-text,high,1,torque-vs-energy
7a610befec9d9d7c,bha-tools,1,s0001,deg,deg,angle,rad,scale,0.01745329252,0.0,not-applicable,not-applicable,not-applicable,angle,cell-text,high,1,
7a610befec9d9d7c,bha-tools,1,s0001,kPa,kPa,pressure,Pa,scale,1000.0,0.0,unspecified,not-applicable,not-applicable,pressure,cell-text,high,1,gauge-vs-absolute-and-pressure-vs-stress
7a610befec9d9d7c,bha-tools,1,s0001,kg,kg,mass,kg,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,mass,cell-text,high,1,
7a610befec9d9d7c,bha-tools,1,s0001,kg/m,kg/m,linear_mass,kg/m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,6,
7a610befec9d9d7c,bha-tools,1,s0001,lbm/ft,lbm/ft,linear_mass,kg/m,scale,1.4881639436,0.0,not-applicable,not-applicable,not-applicable,linear_mass,cell-text,high,2,
7a610befec9d9d7c,bha-tools,1,s0001,m,m,length,m,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,5,
7a610befec9d9d7c,bha-tools,1,s0001,m/h,m/h,penetration_rate,m/s,scale,0.0002777777777777778,0.0,not-applicable,not-applicable,not-applicable,penetration_rate,cell-text,high,1,
7a610befec9d9d7c,bha-tools,1,s0001,m^2,m^2,area,m^2,scale,1.0,0.0,not-applicable,not-applicable,not-applicable,area,cell-text,high,1,
7a610befec9d9d7c,bha-tools,1,s0001,mm,mm,length,m,scale,0.001,0.0,not-applicable,not-applicable,not-applicable,length,cell-text,high,6,
7a610befec9d9d7c,bha-tools,1,s0001,rpm,rpm,rotational_speed,rad/s,scale,0.1047197551,0.0,not-applicable,not-applicable,not-applicable,rotational_speed,cell-text,high,2,
7e5801830b4e42cc,hydraulics,1,s0001,gal/min,gal/min,volumetric_flow,m^3/s,scale,6.30901964e-05,0.0,not-applicable,not-applicable,context-required,volumetric_flow,cell-text,high,2,actual-vs-standard-reference-state
7e5801830b4e42cc,hydraulics,1,s0001,hp,hp,power,W,scale,745.69987158,0.0,not-applicable,not-applicable,not-applicable,power,cell-text,high,2,
7e5801830b4e42cc,hydraulics,1,s0001,ppg,ppg,density,kg/m^3,scale,119.82642732,0.0,not-applicable,not-applicable,not-applicable,mass-density-or-mud-weight,cell-text,high,1,mass-density-vs-mud-weight-gradient
