workbook_id,category,defined_name_id,scope_sheet_index,hidden,metadata_status,reference_kind,external_reference,functions,calculation_topics,detected_units
c00c3d2869bee7b4,directional,n005530,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005531,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005532,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005533,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005534,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005535,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005536,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005537,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005538,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005539,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005540,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005541,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005542,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005543,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005544,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005545,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005546,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005547,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005548,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005549,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005550,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005551,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005552,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005553,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005554,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005555,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005556,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005557,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005558,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005559,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005560,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005561,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005562,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005563,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005564,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005565,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005566,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005567,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005568,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005569,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005570,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005571,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005572,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005573,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005574,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005575,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005576,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005577,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005578,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005579,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005580,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005581,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005582,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005583,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005584,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005585,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005586,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005587,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005588,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005589,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005590,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005591,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005592,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005593,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005594,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005595,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005596,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005597,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005598,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005599,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005600,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005601,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005602,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005603,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005604,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005605,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005606,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005607,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005608,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005609,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005610,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005611,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005612,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005613,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005614,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005615,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005616,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005617,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005618,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005619,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005620,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005621,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005622,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005623,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005624,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005625,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005626,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005627,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005628,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005629,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005630,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005631,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005632,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005633,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005634,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005635,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005636,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005637,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005638,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005639,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005640,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005641,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005642,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005643,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005644,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005645,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005646,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005647,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005648,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005649,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005650,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005651,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005652,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005653,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005654,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005655,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005656,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005657,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005658,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005659,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005660,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005661,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005662,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005663,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005664,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005665,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005666,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005667,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005668,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005669,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005670,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005671,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005672,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005673,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005674,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005675,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005676,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005677,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005678,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005679,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005680,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005681,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005682,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005683,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005684,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005685,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005686,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005687,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005688,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005689,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005690,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005691,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005692,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005693,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005694,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005695,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005696,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005697,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005698,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005699,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005700,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005701,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005702,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005703,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005704,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005705,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005706,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005707,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005708,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005709,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005710,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005711,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005712,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005713,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005714,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005715,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005716,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005717,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005718,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005719,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005720,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005721,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005722,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005723,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005724,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005725,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005726,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005727,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005728,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005729,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005730,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005731,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005732,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005733,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005734,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005735,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005736,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005737,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005738,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005739,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005740,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005741,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005742,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005743,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005744,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005745,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005746,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005747,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005748,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005749,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005750,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005751,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005752,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005753,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005754,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005755,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005756,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005757,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005758,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005759,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005760,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005761,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005762,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005763,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005764,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005765,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005766,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005767,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005768,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005769,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005770,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005771,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005772,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005773,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005774,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005775,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005776,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005777,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005778,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005779,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005780,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005781,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005782,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005783,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005784,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005785,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005786,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005787,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005788,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005789,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005790,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005791,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005792,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005793,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005794,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005795,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005796,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005797,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005798,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005799,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005800,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005801,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005802,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005803,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005804,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005805,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005806,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005807,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005808,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005809,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005810,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005811,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005812,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
c00c3d2869bee7b4,directional,n005813,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
