workbook_id,category,extension,bytes,integrity_matches_index,extraction_method,extraction_status,static_coverage,sheet_count,hidden_sheet_count,very_hidden_sheet_count,macro_sheet_count,formula_cells,formula_families,defined_names,unit_dimensions,canonical_units,calculation_topics,external_reference_formulas,volatile_formula_cells,iterative_calculation,vba_status,vba_pcode_inspection,has_vba,vba_modules,vba_procedures,event_procedures,macro_indicator_count
af96303bd2882c28,hydraulics,.xlsx,448122,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,4,0,0,0,481,2,0,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|ppg|psi|rad|rpm,cross-cutting.validation|hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,0,0,,ok,enabled,False,0,0,0,0
b147eb91b2f2fd18,thermal,.xlsm,49527039,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,43,42,0,0,28862,1935,1341,angle|area|curvature|density|dynamic_viscosity|force|fraction|frequency|length|mass|power|pressure|rheology_consistency|rotational_speed|temperature|time|torque|velocity|volume|volumetric_flow|yield_stress,Hz|N*m|Pa|W|bar|cP|cm|deg|deg/100ft|degC|degF|ft|ft/min|ft/s|gal|gal/min|h|hp|in|in^2|in^3|kPa|kW|kg|kg/m^3|lbf|lbf*s^n/(100*ft^2)|lbf/(100*ft^2)|m|m/s|m^2|m^3/s|min|mm|percent|ppg|psi|rad|rpm,bha.bending-loading|bha.geometry|bha.motor-performance|bha.tool-life|cross-cutting.lookup|cross-cutting.optimization|cross-cutting.unit-conversion|cross-cutting.validation|directional.coordinates|directional.dogleg-severity|hydraulics.annular-velocity|hydraulics.bit-nozzle|hydraulics.flow-regime|hydraulics.fluid-properties|hydraulics.hole-cleaning|hydraulics.pressure-loss|hydraulics.reynolds-number|hydraulics.rheology|thermal.unresolved|torque-drag.contact-force,0,39,,ok,enabled,True,113,502,4,50
b72c195b11e69082,hydraulics,.xls,423424,True,calamine-static,ok,calamine-supported-records-and-vba-complete,21,1,1,0,792,205,2,area|density|dynamic_viscosity|fraction|length|penetration_rate|velocity|volumetric_flow,cP|ft/h|ft/s|ft^2|gal/min|in|percent|ppg,hydraulics.hole-cleaning|hydraulics.unresolved,0,0,,ok,enabled,False,0,0,0,0
bcae2b0cfa613071,hydraulics,.xlsx,15737148,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,5,0,0,0,104545,2,0,,,hydraulics.fluid-properties|hydraulics.unresolved,0,0,,ok,enabled,False,0,0,0,0
c00c3d2869bee7b4,directional,.xls,5983232,True,calamine-static,ok,calamine-supported-records-and-vba-complete,10,0,0,0,2247,126,9615,angle|fraction|length|time,deg|ft|h|percent|rad|s,cross-cutting.lookup|directional.coordinates|directional.dogleg-severity|directional.unresolved|torque-drag.connection-capacity,0,0,,ok,enabled,True,11,15,0,6
c489fe62048a52c6,hydraulics,.xlsx,32089,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,4,0,0,0,481,2,0,area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rpm,cross-cutting.validation|hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,0,0,,ok,enabled,False,0,0,0,0
c7365ac0f26eb95f,bha-tools,.xlsx,205010,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,3,0,0,0,37,2,0,length|mass|time,h|kg|m|mm,bha.geometry,0,0,,ok,enabled,False,0,0,0,0
ccf2bd54db46ebc5,hydraulics,.xlsx,32197,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,4,0,0,0,481,2,0,area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rpm,cross-cutting.validation|hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,0,0,,ok,enabled,False,0,0,0,0
cd4e89d944e757af,hydraulics,.xlsx,1027536,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,4,0,0,0,626,24,0,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,cross-cutting.validation|hydraulics.equivalent-circulating-density|hydraulics.pressure-loss|hydraulics.reynolds-number|hydraulics.unresolved,0,0,,ok,enabled,False,0,0,0,0
cdc1401e53841798,bha-tools,.xlsx,721234,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,1,0,0,0,50,25,0,fraction|length|mass|volume,bbl|ft|in|kg|mm|percent,bha.geometry|bha.motor-performance|cross-cutting.lookup|hydraulics.fluid-properties|torque-drag.connection-capacity,0,0,,ok,enabled,False,0,0,0,0
cedfdf758e91c9a6,bha-tools,.xls,20992,True,calamine-static,ok,calamine-supported-records-and-vba-complete,3,0,0,0,38,19,0,angle|area|length,deg|ft|in|in^2,bha.unresolved|torque-drag.axial-load,0,0,,ok,enabled,False,0,0,0,0
d338233f05c5e396,directional,.xls,4738560,True,calamine-static,ok,calamine-supported-records-and-vba-complete,10,0,0,0,2266,124,9615,angle|fraction|length|time,deg|ft|h|percent|rad|s,cross-cutting.lookup|directional.coordinates|directional.dogleg-severity|directional.unresolved|torque-drag.connection-capacity,0,0,,ok,enabled,True,11,15,0,6
d3f73f2583b83fa0,bha-tools,.xls,648704,True,calamine-static,ok,calamine-supported-records-and-vba-complete,34,0,0,0,610,356,9,density_ratio|length|linear_mass|mass|power|time|volume,bbl|ft|hp|in|kg|kg/m|m|s|specific-gravity,bha.geometry|torque-drag.connection-capacity,0,0,,ok,enabled,False,0,0,0,0
d48acc7d8e572848,bha-tools,.xls,201728,True,calamine-static,ok,calamine-supported-records-and-vba-complete,1,0,0,0,23,10,1,length|penetration_rate,ft/h|in,bha.geometry,0,0,,ok,enabled,False,0,0,0,0
d90d33dfed854317,bha-tools,.xlsx,94924,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,1,0,0,0,0,0,30,,,,0,0,,ok,enabled,False,0,0,0,0
dbfddbefee5b196d,uncategorized,.xlsb,25627016,True,calamine-static,ok,calamine-supported-records-and-vba-complete,6,0,0,0,8,2,2,length|pressure|rotational_speed,ft|psi|rpm,bha.geometry|bha.motor-performance|cross-cutting.lookup|directional.coordinates|directional.dogleg-severity|hydraulics.pressure-loss|hydraulics.reynolds-number|torque-drag.axial-load|torque-drag.connection-capacity|torque-drag.torque|unresolved,0,0,,ok,enabled,True,14,85,0,6
dc888cd53f297b84,thermal,.xls,332800,True,calamine-static,ok,calamine-supported-records-and-vba-complete,3,0,0,0,152,43,6,angle|area|density|energy|fraction|heat_transfer_coefficient|length|mass|power|pressure|specific_heat_capacity|temperature|thermal_conductivity|time|velocity,Btu|Btu/(h*ft*degF)|Btu/(h*ft^2*degF)|Btu/(lbm*degF)|K|W/(m^2*K)|cm|deg|degC|degF|ft|ft^2|g/cm^3|h|hp|in|kW|kg|kg/m^3|lbm/ft^3|lbm/gal|m/s|m^2|percent|psi|psia,cross-cutting.lookup|thermal.geothermal-gradient|thermal.heat-exchange,0,0,,ok,enabled,False,0,0,0,0
de6f0fc41517cd0b,well-control,.xls,63488,True,calamine-static,ok,calamine-supported-records-and-vba-complete,3,0,0,0,7,7,0,length|pressure|temperature,degF|in|psia,well-control.unresolved,0,0,,ok,enabled,False,0,0,0,0
e2a8f7179c81b8c0,torque-drag-drillstring,.xlsm,26615,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,3,0,0,0,41,2,0,density|force|length|linear_mass|pressure,MPa|ft|in|kN|kg/m^3|lbm/ft|lbm/ft^3|m|mm|psi,bha.geometry|hydraulics.fluid-properties,41,0,,ok,enabled,True,4,6,6,1
e729a48f04acf271,well-control,.xls,180736,True,calamine-static,ok,calamine-supported-records-and-vba-complete,6,1,0,0,7,7,0,density_ratio|length|pressure|velocity|volume,ft/s|in|m^3|psia|psig|specific-gravity,hydraulics.fluid-properties|hydraulics.hydrostatic-pressure|well-control.unresolved,0,0,,ok,enabled,False,0,0,0,0
e7cb09f7199d8263,hydraulics,.xlsx,1118128,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,4,0,0,0,421,4,0,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,cross-cutting.validation|hydraulics.equivalent-circulating-density|hydraulics.pressure-loss|hydraulics.unresolved,0,0,,ok,enabled,False,0,0,0,0
e8e922ac045c3b52,hydraulics,.xlsx,22020,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,3,0,0,0,2,2,0,,,hydraulics.unresolved,0,0,,ok,enabled,False,0,0,0,0
ed945bbfd0732f3a,hydraulics,.xlsx,180872,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,3,0,0,0,94,1,0,,,hydraulics.unresolved,0,0,,ok,enabled,False,0,0,0,0
eead67a5b5e26825,hydraulics,.xlsx,1041023,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,4,0,0,0,301,3,0,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,cross-cutting.validation|hydraulics.equivalent-circulating-density|hydraulics.unresolved,0,0,,ok,enabled,False,0,0,0,0
f0be457863a6cecc,hydraulics,.xls,40448,True,calamine-static,ok,calamine-supported-records-and-vba-complete,4,0,0,0,75,60,1,length|power|pressure|time|velocity|volume|volumetric_flow,cm|gal/min|hp|kPa|m|m/s|m^3|m^3/min|min|mm|psi,cross-cutting.unit-conversion|hydraulics.hydrostatic-pressure|hydraulics.pressure-loss|hydraulics.two-phase-flow,0,0,,ok,enabled,True,4,1,0,1
f2ee68608fec03f5,hydraulics,.xls,107008,True,calamine-static,ok,calamine-supported-records-and-vba-complete,4,0,0,0,0,0,0,fraction|length|temperature|time|volume,bbl|degF|h|m|mm|percent,,0,0,,ok,enabled,False,0,0,0,0
f6201fb121ebbf2c,directional,.xls,5156352,True,calamine-static,ok,calamine-supported-records-and-vba-complete,10,0,0,0,2210,123,9615,angle|fraction|length|time,deg|ft|h|percent|rad|s,cross-cutting.lookup|directional.coordinates|directional.dogleg-severity|directional.unresolved|torque-drag.connection-capacity,0,0,,ok,enabled,True,11,15,0,6
fa4a08f6c42eb693,torque-drag-drillstring,.xlsx,61381,True,openpyxl-read-only,ok,ooxml-formulas-names-and-vba-complete,3,0,0,0,1362,1,0,,,torque-drag.unresolved,0,0,,ok,enabled,False,0,0,0,0
fd6bc4683cd208c1,torque-drag-drillstring,.xls,419840,True,calamine-static,ok,calamine-supported-records-and-vba-complete,5,0,0,0,0,0,0,angle|force|length|torque,deg|ft|ft*lbf|lbf,cross-cutting.unit-conversion|hydraulics.fluid-properties|torque-drag.axial-load|torque-drag.torque,0,0,,ok,enabled,True,12,38,5,25
