workbook_id,category,module_id,record_id,record_kind,module_kind,procedure_kind,visibility,execution_trigger,source_status,source_lines,executable_lines,calculation_topics,detected_units,risk_signals
f6201fb121ebbf2c,directional,m0001,m0001,module,standard-module,,,,available,190,0,cross-cutting.lookup|torque-drag.connection-capacity,h|in,database-access
f6201fb121ebbf2c,directional,m0001,m0001-p0001,procedure,standard-module,sub,public,explicit-call,available,3,3,,,
f6201fb121ebbf2c,directional,m0001,m0001-p0002,procedure,standard-module,sub,public,explicit-call,available,169,163,cross-cutting.lookup|torque-drag.connection-capacity,h|in,database-access
f6201fb121ebbf2c,directional,m0001,m0001-p0003,procedure,standard-module,sub,public,explicit-call,available,17,11,cross-cutting.lookup,,
f6201fb121ebbf2c,directional,m0002,m0002,module,class-or-document-module,,,,available,0,0,,,
f6201fb121ebbf2c,directional,m0003,m0003,module,class-or-document-module,,,,available,0,0,,,
f6201fb121ebbf2c,directional,m0004,m0004,module,class-or-document-module,,,,available,122,0,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,deg,
f6201fb121ebbf2c,directional,m0004,m0004-p0001,procedure,class-or-document-module,sub,public,explicit-call,available,49,39,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,,
f6201fb121ebbf2c,directional,m0004,m0004-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
f6201fb121ebbf2c,directional,m0004,m0004-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
f6201fb121ebbf2c,directional,m0004,m0004-p0004,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
f6201fb121ebbf2c,directional,m0004,m0004-p0005,procedure,class-or-document-module,sub,private,explicit-call,available,17,15,,deg,
f6201fb121ebbf2c,directional,m0004,m0004-p0006,procedure,class-or-document-module,sub,private,explicit-call,available,20,18,,deg,
f6201fb121ebbf2c,directional,m0005,m0005,module,class-or-document-module,,,,available,122,0,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,deg,
f6201fb121ebbf2c,directional,m0005,m0005-p0001,procedure,class-or-document-module,sub,public,explicit-call,available,49,39,cross-cutting.lookup|directional.coordinates|torque-drag.connection-capacity,,
f6201fb121ebbf2c,directional,m0005,m0005-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
f6201fb121ebbf2c,directional,m0005,m0005-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
f6201fb121ebbf2c,directional,m0005,m0005-p0004,procedure,class-or-document-module,sub,private,explicit-call,available,15,13,,,
f6201fb121ebbf2c,directional,m0005,m0005-p0005,procedure,class-or-document-module,sub,private,explicit-call,available,17,15,,deg,
f6201fb121ebbf2c,directional,m0005,m0005-p0006,procedure,class-or-document-module,sub,private,explicit-call,available,20,18,,deg,
f6201fb121ebbf2c,directional,m0006,m0006,module,class-or-document-module,,,,available,0,0,,,
f6201fb121ebbf2c,directional,m0007,m0007,module,class-or-document-module,,,,available,0,0,,,
f6201fb121ebbf2c,directional,m0008,m0008,module,class-or-document-module,,,,available,0,0,,,
f6201fb121ebbf2c,directional,m0009,m0009,module,class-or-document-module,,,,available,0,0,,,
f6201fb121ebbf2c,directional,m0010,m0010,module,class-or-document-module,,,,available,0,0,,,
f6201fb121ebbf2c,directional,m0011,m0011,module,unknown-module,,,,available,10,0,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0001,m0001,module,class-or-document-module,,,,available,0,0,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0002,m0002,module,standard-module,,,,available,71,0,,ft|hp,external-process|native-api
fd6bc4683cd208c1,torque-drag-drillstring,m0002,m0002-p0001,procedure,standard-module,function,public,explicit-call,available,3,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0002,m0002-p0002,procedure,standard-module,function,public,explicit-call,available,9,7,,ft,
fd6bc4683cd208c1,torque-drag-drillstring,m0003,m0003,module,standard-module,,,,available,108,0,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0003,m0003-p0001,procedure,standard-module,sub,public,explicit-call,available,25,19,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0003,m0003-p0002,procedure,standard-module,sub,public,explicit-call,available,27,21,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0003,m0003-p0003,procedure,standard-module,sub,public,explicit-call,available,13,7,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0003,m0003-p0004,procedure,standard-module,sub,public,explicit-call,available,13,7,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0003,m0003-p0005,procedure,standard-module,sub,public,explicit-call,available,17,11,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0003,m0003-p0006,procedure,standard-module,sub,public,explicit-call,available,13,7,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0004,m0004,module,standard-module,,,,available,40,0,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0004,m0004-p0001,procedure,standard-module,sub,public,explicit-call,available,21,15,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0004,m0004-p0002,procedure,standard-module,sub,public,explicit-call,available,19,13,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0005,m0005,module,standard-module,,,,available,60,0,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0005,m0005-p0001,procedure,standard-module,sub,public,explicit-call,available,60,54,torque-drag.axial-load|torque-drag.torque,,
fd6bc4683cd208c1,torque-drag-drillstring,m0006,m0006,module,class-or-document-module,,,,available,3,0,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0006,m0006-p0001,procedure,class-or-document-module,sub,private,worksheet-event,available,3,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007,module,class-or-document-module,,,,available,602,0,cross-cutting.unit-conversion|hydraulics.fluid-properties|torque-drag.axial-load|torque-drag.torque,ft/s|gal|m/s,filesystem-write
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0001,procedure,class-or-document-module,sub,private,explicit-call,available,17,13,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0004,procedure,class-or-document-module,sub,private,explicit-call,available,14,13,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0005,procedure,class-or-document-module,sub,private,explicit-call,available,4,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0006,procedure,class-or-document-module,sub,private,explicit-call,available,11,9,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0007,procedure,class-or-document-module,sub,private,explicit-call,available,4,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0008,procedure,class-or-document-module,sub,private,explicit-call,available,11,10,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0009,procedure,class-or-document-module,sub,private,explicit-call,available,4,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0010,procedure,class-or-document-module,sub,private,explicit-call,available,11,10,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0011,procedure,class-or-document-module,sub,private,explicit-call,available,4,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0012,procedure,class-or-document-module,sub,private,explicit-call,available,12,11,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0013,procedure,class-or-document-module,sub,private,explicit-call,available,4,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0014,procedure,class-or-document-module,sub,private,explicit-call,available,12,11,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0015,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0016,procedure,class-or-document-module,sub,private,explicit-call,available,12,11,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0017,procedure,class-or-document-module,sub,private,explicit-call,available,4,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0018,procedure,class-or-document-module,sub,private,explicit-call,available,346,174,cross-cutting.unit-conversion|hydraulics.fluid-properties|torque-drag.axial-load|torque-drag.torque,ft/s|gal|m/s,filesystem-write
fd6bc4683cd208c1,torque-drag-drillstring,m0007,m0007-p0019,procedure,class-or-document-module,sub,private,worksheet-event,available,101,82,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0008,m0008,module,class-or-document-module,,,,available,0,0,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0009,m0009,module,class-or-document-module,,,,available,536,0,hydraulics.fluid-properties|torque-drag.axial-load|torque-drag.torque,ft/s|gal|m/s,filesystem-write
fd6bc4683cd208c1,torque-drag-drillstring,m0009,m0009-p0001,procedure,class-or-document-module,sub,private,explicit-call,available,3,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0009,m0009-p0002,procedure,class-or-document-module,sub,private,explicit-call,available,283,127,hydraulics.fluid-properties|torque-drag.axial-load|torque-drag.torque,ft/s|gal|m/s,filesystem-write
fd6bc4683cd208c1,torque-drag-drillstring,m0009,m0009-p0003,procedure,class-or-document-module,sub,private,explicit-call,available,246,148,hydraulics.fluid-properties|torque-drag.axial-load|torque-drag.torque,gal,filesystem-write
fd6bc4683cd208c1,torque-drag-drillstring,m0010,m0010,module,class-or-document-module,,,,available,354,0,hydraulics.fluid-properties|torque-drag.axial-load,N|cm|deg|ft|ft*lbf|kg/m^3|lbf|mm|ppg|rad,filesystem-write
fd6bc4683cd208c1,torque-drag-drillstring,m0010,m0010-p0001,procedure,class-or-document-module,sub,private,workbook-event,available,85,41,,,filesystem-write
fd6bc4683cd208c1,torque-drag-drillstring,m0010,m0010-p0002,procedure,class-or-document-module,sub,private,workbook-event,available,268,192,hydraulics.fluid-properties|torque-drag.axial-load,N|cm|deg|ft|ft*lbf|kg/m^3|lbf|mm|ppg|rad,
fd6bc4683cd208c1,torque-drag-drillstring,m0011,m0011,module,user-form,,,,available,7,0,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0011,m0011-p0001,procedure,user-form,sub,private,explicit-call,available,3,3,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0011,m0011-p0002,procedure,user-form,sub,private,userform-event,available,3,2,,,
fd6bc4683cd208c1,torque-drag-drillstring,m0012,m0012,module,unknown-module,,,,available,5,0,torque-drag.axial-load,min,
