workbook_id,category,extension,sheet_index,sheet_id,sheet_kind,formula_family_id,formula_kind,implementation,occurrence_count,layout_kind,cell_range_count,cell_ranges,functions,volatile_functions,external_reference_count,calculation_topics,classification_evidence,detected_units
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000571,regular,worksheet-formula,1,single-cell,1,AM111,AVERAGE|MAX|ROUND,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000572,regular,worksheet-formula,8,filled-row,1,W119:AD119,AND|IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000573,regular,worksheet-formula,1,single-cell,1,H64,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000574,regular,worksheet-formula,22,filled-row,1,J125:AE125,IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000575,regular,worksheet-formula,20,rectangular-table,1,O85:Z103,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000576,regular,worksheet-formula,1,single-cell,1,N42,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000577,regular,worksheet-formula,1,single-cell,1,N43,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000578,regular,worksheet-formula,1,single-cell,1,AC64,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000579,regular,worksheet-formula,1,single-cell,1,L200,IF,,0,thermal.unresolved,catalog-category,Hz|m/s
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000580,regular,worksheet-formula,1,single-cell,1,J112,CONCATENATE,,0,bha.motor-performance,local-context,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000581,regular,worksheet-formula,22,filled-row,1,J130:AE130,IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000582,regular,worksheet-formula,1,single-cell,1,M27,,,0,bha.motor-performance,local-context,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000583,regular,worksheet-formula,22,filled-row,1,J120:AE120,IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000584,regular,worksheet-formula,1,single-cell,1,R64,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000585,regular,worksheet-formula,1,single-cell,1,N35,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000586,regular,worksheet-formula,1,single-cell,1,AB35,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000587,regular,worksheet-formula,11,filled-row,1,K119:U119,AND|IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000588,regular,worksheet-formula,1,single-cell,1,AN112,AVERAGE|ROUND,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000589,regular,worksheet-formula,1,single-cell,1,AD35,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000590,regular,worksheet-formula,1,single-cell,1,X36,IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000591,regular,worksheet-formula,4,filled-row,1,U117:X117,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000592,regular,worksheet-formula,1,single-cell,1,V35,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000593,regular,worksheet-formula,2,filled-column,1,B69:B157,CONCATENATE|TODAY|UDF,TODAY,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000594,regular,worksheet-formula,1,single-cell,1,H62,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000595,regular,worksheet-formula,1,single-cell,1,V43,IF|OR,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,24,s0024,worksheet,f000596,regular,worksheet-formula,1,single-cell,1,AD36,IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,37,s0037,worksheet,f000597,regular,worksheet-formula,7,filled-column,1,K18:K24,,,0,thermal.unresolved,catalog-category,degC
b147eb91b2f2fd18,thermal,.xlsm,37,s0037,worksheet,f000598,regular,worksheet-formula,7,filled-column,1,O18:O24,,,0,bha.tool-life,local-context,degC
b147eb91b2f2fd18,thermal,.xlsm,37,s0037,worksheet,f000599,regular,worksheet-formula,1,single-cell,1,G25,COUNTIF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000600,regular,worksheet-formula,1000,rectangular-table,1,BE9:BR258,,,0,cross-cutting.lookup,local-context,ft|rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000601,regular,worksheet-formula,1,single-cell,1,I6,,,0,bha.motor-performance|cross-cutting.lookup,local-context,percent
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000602,regular,worksheet-formula,1,single-cell,1,BD29,,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000603,regular,worksheet-formula,394,filled-column,1,L9:L402,IF|VLOOKUP,,0,cross-cutting.lookup,local-context,ft|psi
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000604,regular,worksheet-formula,1,single-cell,1,O4,TODAY,TODAY,0,cross-cutting.lookup,local-context,gal/min|mm|rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000605,regular,worksheet-formula,4,filled-column,1,I2:I5,COUNTA,,0,bha.motor-performance|cross-cutting.lookup,local-context,percent
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000606,regular,worksheet-formula,394,filled-column,1,I9:I402,FIND|MID|UDF,,0,bha.motor-performance|cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000607,regular,worksheet-formula,1,single-cell,1,BD186,,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000608,regular,worksheet-formula,394,filled-column,1,H9:H402,,,0,bha.motor-performance|cross-cutting.lookup,local-context,percent
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000609,regular,worksheet-formula,394,filled-column,1,M9:M402,IF|VLOOKUP,,0,cross-cutting.lookup,local-context,ft|gal/min|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000610,regular,worksheet-formula,1500,rectangular-table,1,BI9:BT258,,,0,cross-cutting.lookup,local-context,rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000611,regular,worksheet-formula,394,filled-column,1,AN9:AN402,COUNTIF|IF,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000612,regular,worksheet-formula,384,filled-column,1,F9:F402,IF|RIGHT,,0,bha.motor-performance|cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000613,regular,worksheet-formula,392,filled-column,1,P9:P402,VLOOKUP,,0,cross-cutting.lookup,local-context,ft|gal/min|hp|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000614,regular,worksheet-formula,1,single-cell,1,BD13,,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000615,regular,worksheet-formula,394,filled-column,1,G9:G402,FIND|MID|UDF,,0,bha.motor-performance|cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000616,regular,worksheet-formula,613,filled-column,1,AK9:AK621,AVERAGE,,0,cross-cutting.lookup,local-context,min
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000617,regular,worksheet-formula,250,filled-column,1,BV9:BV258,,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000618,regular,worksheet-formula,611,filled-column,1,R9:R621,,,0,cross-cutting.lookup,local-context,gal/min|hp|psi
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000619,regular,worksheet-formula,250,filled-column,1,AX9:AX258,UDF,,0,cross-cutting.lookup,local-context,min
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000620,regular,worksheet-formula,613,filled-column,1,AJ9:AJ621,,,0,cross-cutting.lookup,local-context,min
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000621,regular,worksheet-formula,750,rectangular-table,1,BF9:BP258,,,0,cross-cutting.lookup,local-context,min|rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000622,regular,worksheet-formula,1,single-cell,1,BD15,,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000623,regular,worksheet-formula,610,filled-column,1,AH9:AH621,,,0,bha.motor-performance|cross-cutting.lookup,local-context,min
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000624,regular,worksheet-formula,10,filled-column,1,F114:F340,IF|RIGHT,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000625,regular,worksheet-formula,392,filled-column,1,O9:O402,VLOOKUP,,0,cross-cutting.lookup,local-context,ft|gal/min|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000626,regular,worksheet-formula,250,filled-column,1,AZ9:AZ258,AVERAGE,,0,cross-cutting.lookup,local-context,min
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000627,regular,worksheet-formula,394,filled-column,1,K9:K402,IF|VLOOKUP,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000628,regular,worksheet-formula,613,filled-column,1,D9:D621,CONCATENATE|IF,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000629,regular,worksheet-formula,394,filled-column,1,J9:J402,IF|VLOOKUP,,0,bha.motor-performance|cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000630,regular,worksheet-formula,1,single-cell,1,BD185,,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000631,regular,worksheet-formula,394,filled-column,1,AO9:AO402,IF|INDEX|MATCH|MAX|ROWS,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000632,regular,worksheet-formula,392,filled-column,1,N9:N402,VLOOKUP,,0,cross-cutting.lookup,local-context,ft|gal/min|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000633,regular,worksheet-formula,613,filled-column,1,AG9:AG621,PI,,0,bha.motor-performance|cross-cutting.lookup,local-context,min
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000634,regular,worksheet-formula,1,single-cell,1,BD114,,,0,cross-cutting.lookup,local-context,
b147eb91b2f2fd18,thermal,.xlsm,27,s0027,worksheet,f000635,regular,worksheet-formula,392,filled-column,1,Q9:Q402,VLOOKUP,,0,cross-cutting.lookup,local-context,gal/min|hp|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000636,regular,worksheet-formula,11,filled-column,1,AW133:AW143,,,0,thermal.unresolved,catalog-category,min
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000637,regular,worksheet-formula,1,single-cell,1,S112,ROUNDDOWN,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000638,regular,worksheet-formula,3,multi-area,3,S113|AB110|AB113,,,0,thermal.unresolved,catalog-category,N*m|kPa|psi
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000639,regular,worksheet-formula,1,single-cell,1,S122,,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000640,regular,worksheet-formula,1,single-cell,1,AH12,TODAY,TODAY,0,thermal.unresolved,catalog-category,mm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000641,regular,worksheet-formula,1,single-cell,1,S127,AVERAGE|PI,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000642,regular,worksheet-formula,4,filled-column,1,S105:S115,,,0,cross-cutting.unit-conversion,local-context,ft|gal|hp|psi
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000643,regular,worksheet-formula,6,filled-row,1,J76:AI76,LOOKUP,,0,thermal.unresolved,catalog-category,hp|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000644,regular,worksheet-formula,1,single-cell,1,Q35,,,0,thermal.unresolved,catalog-category,psi
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000645,regular,worksheet-formula,1,single-cell,1,AU152,,,0,thermal.unresolved,catalog-category,hp|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000646,regular,worksheet-formula,2,filled-row,1,AU132:AY132,UDF,,0,thermal.unresolved,catalog-category,gal/min|hp|min|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000647,regular,worksheet-formula,1,single-cell,1,AU150,MIN|SQRT,,0,thermal.unresolved,catalog-category,hp|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000648,regular,worksheet-formula,1,single-cell,1,S107,AVERAGE,,0,thermal.unresolved,catalog-category,degF
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000649,regular,worksheet-formula,6,rectangular-table,1,AT125:AV126,,,0,thermal.unresolved,catalog-category,min|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000650,regular,worksheet-formula,1,single-cell,1,AT164,MAX,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000651,regular,worksheet-formula,2,filled-column,1,AU148:AU151,MIN|SQRT,,0,thermal.unresolved,catalog-category,hp|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000652,regular,worksheet-formula,1,single-cell,1,AB107,AVERAGE,,0,thermal.unresolved,catalog-category,degC
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000653,regular,worksheet-formula,2,filled-row,1,AT132:AX132,,,0,thermal.unresolved,catalog-category,gal/min|hp|min|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000654,regular,worksheet-formula,1,single-cell,1,G12,CONCATENATE|ROUND,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000655,regular,worksheet-formula,1,single-cell,1,AB103,CONCATENATE|ROUND,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000656,regular,worksheet-formula,1,single-cell,1,S123,,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000657,regular,worksheet-formula,1,single-cell,1,S98,CONCATENATE,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000658,regular,worksheet-formula,39,multi-area,4,AT133:AT143|AU133:AU143|AV133:AV143|AY147:AY152,,,0,thermal.unresolved,catalog-category,hp|min|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000659,regular,worksheet-formula,1,single-cell,1,S103,CONCATENATE|ROUND,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000660,regular,worksheet-formula,1,single-cell,1,S104,CONCATENATE|ROUND,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000661,regular,worksheet-formula,9,filled-column,1,AS134:AS142,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000662,regular,worksheet-formula,30,multi-area,11,S114|AB104|AB112|AM89|AS143|AS154:AS163|AU122|AU124|AV122|AV124|BA133:BA143,,,0,cross-cutting.unit-conversion,local-context,hp|min
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000663,regular,worksheet-formula,2,filled-column,1,AB109:AB111,,,0,thermal.unresolved,catalog-category,N*m
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000664,regular,worksheet-formula,1,single-cell,1,S111,,,0,thermal.unresolved,catalog-category,ft
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000665,regular,worksheet-formula,39,multi-area,4,AW147:AW152|AX133:AX143|AY133:AY143|AZ133:AZ143,,,0,thermal.unresolved,catalog-category,hp|min|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000666,regular,worksheet-formula,2,filled-row,1,AV132:AZ132,,,0,thermal.unresolved,catalog-category,gal/min|hp|min|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000667,regular,worksheet-formula,26,multi-area,4,AI69:AI70|AI74|AI77:AI78|AJ48:AJ68,IF,,0,thermal.unresolved,catalog-category,hp
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000668,regular,worksheet-formula,1,single-cell,1,AZ144,MAX|UDF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000669,regular,worksheet-formula,1,single-cell,1,C48,IF,,0,bha.motor-performance,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000670,regular,worksheet-formula,1,single-cell,1,S106,CONCATENATE|ROUND,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000671,regular,worksheet-formula,20,filled-column,1,C49:C68,IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000672,regular,worksheet-formula,2,filled-column,1,P25:P37,LOOKUP,,0,thermal.unresolved,catalog-category,psi
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000673,regular,worksheet-formula,3,filled-column,1,AB123:AB125,,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000674,regular,worksheet-formula,1,single-cell,1,AU149,,,0,thermal.unresolved,catalog-category,hp|rpm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000675,regular,worksheet-formula,21,filled-column,1,B48:B68,IF|OR|UDF,,0,bha.motor-performance,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000676,regular,worksheet-formula,1,single-cell,1,AW144,ROUNDUP,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000677,regular,worksheet-formula,3,filled-row,1,AT123:AV123,,,0,thermal.unresolved,catalog-category,min
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000678,regular,worksheet-formula,1,single-cell,1,AB108,,,0,thermal.unresolved,catalog-category,kPa
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000679,regular,worksheet-formula,1,single-cell,1,L77,LEFT|UDF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000680,regular,worksheet-formula,2,filled-column,1,AB126:AB127,,,0,thermal.unresolved,catalog-category,kg
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000681,regular,worksheet-formula,2,filled-column,1,AB121:AB122,,,0,cross-cutting.unit-conversion,local-context,mm
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000682,regular,worksheet-formula,26,multi-area,4,AJ69:AJ70|AJ74|AJ77:AJ78|AK48:AK68,IF|OR|UDF,,0,thermal.unresolved,catalog-category,hp
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000683,regular,worksheet-formula,2,multi-area,2,N98|S121,,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000684,regular,worksheet-formula,9,filled-column,1,AU155:AU163,MAX,,0,thermal.unresolved,catalog-category,hp|percent
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000685,regular,worksheet-formula,9,filled-column,1,AT155:AT163,IF|UDF,,0,thermal.unresolved,catalog-category,hp
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000686,regular,worksheet-formula,1,single-cell,1,W98,IF,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000687,regular,worksheet-formula,1,single-cell,1,S108,ROUND,,0,thermal.unresolved,catalog-category,psi
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000688,regular,worksheet-formula,1,single-cell,1,S126,AVERAGE|PI,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000689,regular,worksheet-formula,1,single-cell,1,S124,,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000690,regular,worksheet-formula,2,filled-column,1,AB114:AB115,,,0,thermal.unresolved,catalog-category,kW
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000691,regular,worksheet-formula,1,single-cell,1,AT122,,,0,thermal.unresolved,catalog-category,min
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000692,regular,worksheet-formula,1,single-cell,1,S125,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000693,regular,worksheet-formula,1,single-cell,1,AT124,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000694,regular,worksheet-formula,1,single-cell,1,AB106,CONCATENATE|ROUND,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000695,regular,worksheet-formula,1,single-cell,1,U98,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000696,regular,worksheet-formula,1,single-cell,1,AB105,,,0,cross-cutting.unit-conversion,local-context,
b147eb91b2f2fd18,thermal,.xlsm,22,s0022,worksheet,f000697,regular,worksheet-formula,1,single-cell,1,AU147,MIN|SQRT,,0,thermal.unresolved,catalog-category,hp|rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000698,regular,worksheet-formula,1,single-cell,1,F35,,,0,thermal.unresolved,catalog-category,m/s|min
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000699,regular,worksheet-formula,2,multi-area,2,L15|P13,,,0,thermal.unresolved,catalog-category,gal|hp|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000700,regular,worksheet-formula,6,multi-area,5,L13|L16:L17|L37|P17|T26,,,0,thermal.unresolved,catalog-category,ft|gal|hp|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000701,regular,worksheet-formula,1,single-cell,1,R36,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000702,regular,worksheet-formula,1,single-cell,1,T21,PI,,0,thermal.unresolved,catalog-category,in^2|m/s
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000703,regular,worksheet-formula,1,single-cell,1,F12,,,0,bha.motor-performance,local-context,
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000704,regular,worksheet-formula,1,single-cell,1,F19,,,0,thermal.unresolved,catalog-category,psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000705,regular,worksheet-formula,1,single-cell,1,F31,IF|LOOKUP,,0,thermal.unresolved,catalog-category,m/s
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000706,regular,worksheet-formula,2,filled-row,1,G94:H94,LOOKUP,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000707,regular,worksheet-formula,9,filled-column,1,Q80:Q88,,,0,bha.motor-performance,local-context,
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000708,regular,worksheet-formula,1,single-cell,1,T19,,,0,thermal.unresolved,catalog-category,in^2
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000709,regular,worksheet-formula,1,single-cell,1,T25,,,0,thermal.unresolved,catalog-category,m/s
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000710,regular,worksheet-formula,1,single-cell,1,P14,,,0,thermal.unresolved,catalog-category,ft|gal|hp|rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000711,regular,worksheet-formula,1,single-cell,1,P15,,,0,thermal.unresolved,catalog-category,ft|hp|psi|rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000712,regular,worksheet-formula,1,single-cell,1,F15,,,0,bha.motor-performance,local-context,gal/min|min|rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000713,regular,worksheet-formula,1,single-cell,1,F36,,,0,hydraulics.fluid-properties,local-context,in^3|m/s|min
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000714,regular,worksheet-formula,1,single-cell,1,T22,,,0,thermal.unresolved,catalog-category,in^2|m/s
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000715,regular,worksheet-formula,1,single-cell,1,T13,IF,,0,thermal.unresolved,catalog-category,rpm
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000716,regular,worksheet-formula,1,single-cell,1,T20,,,0,thermal.unresolved,catalog-category,in^2|m/s
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000717,regular,worksheet-formula,1,single-cell,1,F22,,,0,thermal.unresolved,catalog-category,
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000718,regular,worksheet-formula,1,single-cell,1,F14,,,0,bha.motor-performance,local-context,gal/min|min
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000719,regular,worksheet-formula,1,single-cell,1,F37,,,0,hydraulics.fluid-properties,local-context,in^3|min
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000720,regular,worksheet-formula,1,single-cell,1,T16,,,0,thermal.unresolved,catalog-category,ft
b147eb91b2f2fd18,thermal,.xlsm,23,s0023,worksheet,f000721,regular,worksheet-formula,2,filled-column,1,L38:L39,,,0,thermal.unresolved,catalog-category,ft|gal|hp|psi
