workbook_id,category,extension,sheet_index,sheet_id,sheet_kind,visibility,rows_used,columns_used,populated_cells,formula_cells,formula_families,external_reference_formulas,volatile_formula_cells,functions,calculation_topics,unit_evidence_count,unit_dimensions,canonical_units,warning_count,extraction_method,extraction_status
03d6e377ebce5434,cementing-casing,.xlsx,1,s0001,worksheet,visible,295,21,1922,1508,9,0,0,IF|UDF|VLOOKUP,casing-cementing.unresolved,64,density|length|pressure,ft|in|mm|ppg|psi,0,openpyxl-read-only,ok
04fb7368e003571e,hydraulics,.xlsx,1,s0001,worksheet,visible,45,9,48,1,1,0,0,SUM,cross-cutting.validation,19,area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|ppg|psi|rpm,0,openpyxl-read-only,ok
04fb7368e003571e,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,192,0,0,0,0,,cross-cutting.validation,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
04fb7368e003571e,hydraulics,.xlsx,3,s0003,worksheet,visible,84,9,600,480,1,0,0,,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
04fb7368e003571e,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,cross-cutting.validation,0,,,0,openpyxl-read-only,ok
07703bad7ed83b8e,hydraulics,.xlsx,1,s0001,worksheet,visible,22,4,83,40,2,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
07703bad7ed83b8e,hydraulics,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
07703bad7ed83b8e,hydraulics,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
08779a41064fe720,well-control,.xls,1,s0001,worksheet,visible,20,7,37,5,5,0,4,UDF,hydraulics.fluid-properties,6,density|density_ratio|time,h|lbm/ft^3|specific-gravity,5,calamine-static,ok
08779a41064fe720,well-control,.xls,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,well-control.unresolved,0,,,1,calamine-static,ok
08779a41064fe720,well-control,.xls,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,well-control.unresolved,0,,,1,calamine-static,ok
08779a41064fe720,well-control,.xls,4,s0004,worksheet,visible,0,0,0,0,0,0,0,,well-control.unresolved,0,,,1,calamine-static,ok
0bd17e3b1ef5840f,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,133,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
0bd17e3b1ef5840f,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,372,0,0,0,0,,hydraulics.rheology,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
0bd17e3b1ef5840f,hydraulics,.xlsx,3,s0003,worksheet,visible,84,9,600,450,1,0,0,,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
0bd17e3b1ef5840f,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
103555378b7cd4f8,hydraulics,.xlsx,1,s0001,worksheet,visible,995,15,12941,3976,3,0,0,ABS|IF|POWER,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
103555378b7cd4f8,hydraulics,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
103555378b7cd4f8,hydraulics,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
10ad89a67b02b3a8,bha-tools,.xlsx,1,s0001,worksheet,visible,252,19,446,248,9,0,0,SUM,bha.geometry|torque-drag.connection-capacity,10,angle|density|length,ft|ppg|rad,0,openpyxl-read-only,ok
10ad89a67b02b3a8,bha-tools,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
10ad89a67b02b3a8,bha-tools,.xlsx,3,s0003,worksheet,visible,97,20,1096,96,9,0,0,ACOS|COS|RADIANS|SIN|SQRT|TAN,bha.geometry|directional.coordinates,9,angle|curvature|length,deg|deg/30m|ft|m|rad,0,openpyxl-read-only,ok
10ad89a67b02b3a8,bha-tools,.xlsx,4,s0004,worksheet,visible,35,12,160,114,3,0,0,SQRT,bha.geometry,5,length|time,ft|m|s,0,openpyxl-read-only,ok
150938c6fccf188a,hydraulics,.xlsx,1,s0001,worksheet,visible,65,11,300,1,1,0,0,,hydraulics.fluid-properties|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
150938c6fccf188a,hydraulics,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.fluid-properties|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
150938c6fccf188a,hydraulics,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.fluid-properties|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
17219f0e78ccdcfd,bha-tools,.xlsm,1,s0001,worksheet,visible,10,7,67,14,10,0,0,,bha.geometry|torque-drag.axial-load,4,force|length,kN|m|mm,0,openpyxl-read-only,ok
17219f0e78ccdcfd,bha-tools,.xlsm,2,s0002,worksheet,visible,6,15,87,4,1,0,0,,hydraulics.fluid-properties,11,density|length|pressure,MPa|kg/m^3|m|mm,0,openpyxl-read-only,ok
17219f0e78ccdcfd,bha-tools,.xlsm,3,s0003,worksheet,visible,3,17,47,1,1,0,0,,hydraulics.fluid-properties,11,density|length|pressure,MPa|kg/m^3|m|mm,0,openpyxl-read-only,ok
17219f0e78ccdcfd,bha-tools,.xlsm,4,s0004,worksheet,visible,3,11,26,0,0,0,0,,bha.geometry,7,force|length,ft|in|kN|m|mm,0,openpyxl-read-only,ok
17219f0e78ccdcfd,bha-tools,.xlsm,5,s0005,worksheet,visible,3,30,73,0,0,0,0,,bha.unresolved,24,density|force|length|linear_mass|pressure,MPa|in|kg/m^3|lbf|lbm/ft|lbm/ft^3|m|mm|psi,0,openpyxl-read-only,ok
1d0b997e43f13c8f,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,21,9,17,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,0,,,1,calamine-static,ok
1d0b997e43f13c8f,torque-drag-drillstring,.xls,2,s0002,worksheet,visible,126,13,65,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,0,,,1,calamine-static,ok
1d0b997e43f13c8f,torque-drag-drillstring,.xls,3,s0003,worksheet,visible,157,6,295,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,5,force|length|torque,ft|ft*lbf|lbf,1,calamine-static,ok
1d0b997e43f13c8f,torque-drag-drillstring,.xls,4,s0004,worksheet,visible,107,13,230,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,7,angle|force|length|torque,deg|ft|ft*lbf|lbf,1,calamine-static,ok
1d0b997e43f13c8f,torque-drag-drillstring,.xls,5,s0005,chart-sheet,visible,0,0,0,0,0,0,0,,torque-drag.axial-load|torque-drag.torque,0,,,1,calamine-static,ok
1e6e0ff76799305d,hydraulics,.xls,1,s0001,worksheet,visible,77,9,153,50,22,0,1,COS|IF|ISERROR|NOW|PI|ROUNDDOWN|ROUNDUP|SUM|TEXT|UDF,directional.coordinates|hydraulics.annular-velocity|hydraulics.bit-nozzle|hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,37,area|density|dynamic_viscosity|fraction|length|power|pressure|pump_rate|time|volumetric_flow,cP|ft|ft^2|gal/min|hp|in|in^2|min|percent|ppg|psi|strokes/min,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,43,5,88,27,15,0,0,COS|IF|PI|RADIANS,torque-drag.axial-load,7,angle|length,deg|ft,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,4,s0004,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,5,s0005,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,6,s0006,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,7,s0007,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,8,s0008,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6f56798a002c5f,torque-drag-drillstring,.xls,9,s0009,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
1e6ff4d7941da18d,hydraulics,.xlsx,1,s0001,worksheet,visible,53,9,65,1,1,0,0,SUM,cross-cutting.validation,26,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
1e6ff4d7941da18d,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,192,0,0,0,0,,cross-cutting.validation,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
1e6ff4d7941da18d,hydraulics,.xlsx,3,s0003,worksheet,visible,84,9,600,480,1,0,0,,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
1e6ff4d7941da18d,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,cross-cutting.validation,0,,,0,openpyxl-read-only,ok
1e714a35863a0d7e,bha-tools,.xls,1,s0001,worksheet,visible,59,15,435,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,2,s0002,worksheet,visible,59,15,418,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,3,s0003,worksheet,visible,65,15,468,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,4,s0004,worksheet,visible,65,15,422,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,5,s0005,worksheet,visible,65,15,468,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,6,s0006,worksheet,visible,65,15,397,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,22,density_ratio|length|mass|power|volume,bbl|ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,7,s0007,worksheet,visible,65,15,397,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,22,density_ratio|length|mass|power|volume,bbl|ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,8,s0008,worksheet,visible,65,15,469,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,9,s0009,worksheet,visible,65,15,469,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,10,s0010,worksheet,visible,65,15,469,8,5,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
1e714a35863a0d7e,bha-tools,.xls,11,s0011,worksheet,visible,65,15,469,10,6,0,0,IF|SUM,bha.geometry|torque-drag.connection-capacity,20,density_ratio|length|mass|power,ft|hp|in|kg|m|specific-gravity,1,calamine-static,ok
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,54,9,158,37,26,0,0,COS|IF|MIN|PI,bha.bending-loading|hydraulics.friction-factor|torque-drag.axial-load|torque-drag.connection-capacity|torque-drag.stress-capacity,48,angle|area|force|length|pressure|torque|volume,deg|ft|ft*lbf|in|in^2|in^3|lbf|psi,1,calamine-static,ok
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,visible,54,9,158,37,26,0,0,COS|IF|MIN|PI,bha.bending-loading|hydraulics.friction-factor|torque-drag.axial-load|torque-drag.connection-capacity|torque-drag.stress-capacity,48,angle|area|force|length|pressure|torque|volume,deg|ft|ft*lbf|in|in^2|in^3|lbf|psi,1,calamine-static,ok
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,visible,252,16,381,188,7,0,0,SUM,bha.geometry|torque-drag.connection-capacity,6,density|length,ft|ppg,0,openpyxl-read-only,ok
266671ee19a7b17b,bha-tools,.xlsx,2,s0002,worksheet,visible,74,15,449,259,6,0,0,SUM,bha.geometry,6,density|length,ft|mm|ppg,0,openpyxl-read-only,ok
266671ee19a7b17b,bha-tools,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,visible,97,20,1030,36,8,0,0,ACOS|COS|RADIANS|SIN|SQRT|TAN,bha.geometry|directional.coordinates,7,angle|curvature|length,deg|deg/30m|m|rad,0,openpyxl-read-only,ok
266671ee19a7b17b,bha-tools,.xlsx,5,s0005,worksheet,visible,36,15,127,26,1,0,0,SQRT,bha.geometry,2,length,m,0,openpyxl-read-only,ok
282c3e39ed333b87,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,115,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
282c3e39ed333b87,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,312,0,0,0,0,,hydraulics.rheology,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
282c3e39ed333b87,hydraulics,.xlsx,3,s0003,worksheet,visible,84,10,610,460,2,0,0,ABS,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
282c3e39ed333b87,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.rheology,0,,,0,openpyxl-read-only,ok
2f31e7e9f41839d2,hydraulics,.xlsm,1,s0001,worksheet,visible,22,91,372,285,24,0,0,AND|IF|NOT|SUM|UDF,bha.geometry|directional.coordinates,1,time,min,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,2,s0002,worksheet,visible,32,67,143,58,12,0,0,IF,cementing.volume,21,fraction|length|pump_rate|time|volumetric_flow,L/min|L/s|in|min|mm|percent|strokes/min,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,hidden,494,208,19621,13566,221,0,0,AND|CONCATENATE|IF|LEFT|LOG|MAX|MIN|NA|NOT|OR|PI|SQRT|SUM|TEXT|UDF,casing.capacity|cementing.volume|cross-cutting.lookup|cross-cutting.unit-conversion|directional.coordinates|hydraulics.bit-nozzle|hydraulics.equivalent-circulating-density|hydraulics.fluid-properties|hydraulics.friction-factor|hydraulics.hydrostatic-pressure|hydraulics.lag|hydraulics.pressure-loss|hydraulics.reynolds-number|hydraulics.rheology|hydraulics.surge-swab|hydraulics.two-phase-flow|well-control.gas-behavior|well-control.kick-tolerance|well-control.kill-density|well-control.maasp,239,area|density|density_ratio|dynamic_viscosity|force|fraction|length|mass|power|pressure|pump_rate|time|velocity|volume|volumetric_flow,L/min|L/s|bar|bbl|cP|ft|ft/min|ft/s|ft^2|gal|hp|in|in^2|kPa|kg|kg/m^3|lbf|m|m/s|m^2|m^3|m^3/s|min|mm|percent|ppg|psi|s|specific-gravity|strokes/min,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,4,s0004,worksheet,hidden,206,68,10414,10254,62,0,0,ACOS|AND|ATAN|CONCATENATE|COS|IF|LOG|MAX|NA|NOT|OR|PI|RADIANS|SIN|SQRT|SUM|TAN|UDF,bha.geometry|directional.coordinates|directional.dogleg-severity|directional.trajectory|hydraulics.bit-nozzle|hydraulics.reynolds-number|hydraulics.rheology,18,angle|area|fraction|length|power,deg|hp|m|m^2|percent,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,5,s0005,worksheet,visible,33,45,60,24,12,0,0,CONCATENATE|IF|UDF,directional.coordinates|hydraulics.equivalent-circulating-density,4,area|dynamic_viscosity,cP|ft^2,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,6,s0006,worksheet,visible,19,44,68,10,4,0,0,IF,hydraulics.bit-nozzle|hydraulics.pressure-loss,10,area|fraction|power,hp|in^2|percent,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,7,s0007,worksheet,visible,28,19,396,349,15,0,0,AND|IF|SUM|UDF,hydraulics.unresolved,0,,,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,8,s0008,worksheet,visible,51,10,231,179,21,0,1,CONCATENATE|IF|MAX|SUM|TODAY|UDF,directional.coordinates|hydraulics.bit-nozzle|hydraulics.equivalent-circulating-density|hydraulics.hydrostatic-pressure|hydraulics.rheology,8,area|fraction|length|power|time,hp|in^2|min|mm|percent,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,9,s0009,worksheet,visible,16,12,19,7,4,0,0,CONCATENATE|IF|UDF,hydraulics.surge-swab,4,time,min,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,10,s0010,worksheet,visible,29,123,97,36,13,0,0,CONCATENATE|IF|UDF,hydraulics.fluid-properties|well-control.gas-behavior|well-control.kick-tolerance|well-control.maasp,6,density|dynamic_viscosity|pump_rate,cP|ppg|strokes/min,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,11,s0011,worksheet,visible,30,119,23,10,7,0,0,CONCATENATE|IF|UDF,well-control.gas-behavior|well-control.kick-tolerance|well-control.maasp,0,,,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,12,s0012,worksheet,visible,33,81,56,38,15,0,0,CONCATENATE|IF|UDF,well-control.gas-behavior|well-control.maasp,0,,,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,13,s0013,worksheet,visible,43,67,367,345,8,0,0,IF,cross-cutting.lookup|directional.coordinates|hydraulics.fluid-properties|well-control.gas-behavior|well-control.kill-density|well-control.maasp,1,dynamic_viscosity,cP,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,14,s0014,worksheet,visible,31,11,274,261,17,0,0,CONCATENATE|IF|UDF,hydraulics.fluid-properties,3,fraction|time,min|percent,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,15,s0015,worksheet,visible,203,210,1661,1406,5,0,6,AND|IF|OFFSET|UDF,hydraulics.unresolved,0,,,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,16,s0016,chart-sheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,17,s0017,chart-sheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,18,s0018,worksheet,visible,13,15,5,3,3,0,0,CONCATENATE|IF|UDF,hydraulics.unresolved,2,angle,deg,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,19,s0019,worksheet,visible,21,8,96,91,1,0,0,,cross-cutting.lookup,0,,,0,calamine-static-ooxml-fallback,ok
2f31e7e9f41839d2,hydraulics,.xlsm,20,s0020,worksheet,visible,56,2,94,0,0,0,0,,hydraulics.unresolved,4,density|dynamic_viscosity|length|pressure,bar|cP|mm|ppg,0,calamine-static-ooxml-fallback,ok
30cdfd3f5cc38e9d,hydraulics,.xlsx,1,s0001,worksheet,visible,28780,26,748267,90803,4,0,0,ABS|IF|OR,hydraulics.fluid-properties|hydraulics.reynolds-number,0,,,0,openpyxl-read-only,ok
30cdfd3f5cc38e9d,hydraulics,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
30cdfd3f5cc38e9d,hydraulics,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
320f71bf493043d3,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,19,7,23,4,4,0,0,,torque-drag.unresolved,4,length,ft|in|m,1,calamine-static,ok
332bc3b3c75e571d,torque-drag-drillstring,.xlsm,1,s0001,worksheet,visible,37,12,116,11,1,11,0,,bha.geometry,7,force|length,ft|in|kN|m|mm,0,openpyxl-read-only,ok
332bc3b3c75e571d,torque-drag-drillstring,.xlsm,2,s0002,worksheet,visible,35,38,324,30,1,30,0,,hydraulics.fluid-properties,26,density|length|linear_mass|pressure,MPa|ft|in|kg/m^3|lbm/ft|lbm/ft^3|m|mm|psi,0,openpyxl-read-only,ok
332bc3b3c75e571d,torque-drag-drillstring,.xlsm,3,s0003,worksheet,visible,17,10,41,0,0,0,0,,torque-drag.unresolved,6,length,ft|in|m|mm,0,openpyxl-read-only,ok
343671c0857a9b3e,bha-tools,.xlsx,1,s0001,worksheet,visible,252,16,381,188,7,0,0,SUM,bha.geometry|torque-drag.connection-capacity,6,density|length,ft|ppg,0,openpyxl-read-only,ok
343671c0857a9b3e,bha-tools,.xlsx,2,s0002,worksheet,visible,74,15,449,259,6,0,0,SUM,bha.geometry,6,density|length,ft|mm|ppg,0,openpyxl-read-only,ok
343671c0857a9b3e,bha-tools,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
343671c0857a9b3e,bha-tools,.xlsx,4,s0004,worksheet,visible,97,20,1030,36,8,0,0,ACOS|COS|RADIANS|SIN|SQRT|TAN,bha.geometry|directional.coordinates,7,angle|curvature|length,deg|deg/30m|m|rad,0,openpyxl-read-only,ok
343671c0857a9b3e,bha-tools,.xlsx,5,s0005,worksheet,visible,36,15,127,26,1,0,0,SQRT,bha.geometry,2,length,m,0,openpyxl-read-only,ok
348dd5eb51c7fac7,thermal,.xlsx,1,s0001,worksheet,visible,174,10,752,357,3,0,0,,directional.coordinates|thermal.geothermal-gradient,0,,,0,openpyxl-read-only,ok
399cbdbf28c48f34,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,55,21,398,51,4,0,0,IF|MAX|MIN,bha.bending-loading|torque-drag.connection-capacity,5,fraction|length,in|percent,1,calamine-static,ok
399cbdbf28c48f34,torque-drag-drillstring,.xls,2,s0002,worksheet,visible,577,26,11935,440,16,0,0,COS|INDEX|MIN|PI,bha.bending-loading|torque-drag.connection-capacity,0,,,1,calamine-static,ok
41a400bce396b5cf,bha-tools,.xlsx,1,s0001,worksheet,visible,252,16,382,188,7,0,0,SUM,bha.geometry|torque-drag.connection-capacity,6,density|length,ft|ppg,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,2,s0002,worksheet,visible,74,15,450,260,7,0,0,SUM,bha.geometry,6,density|length,ft|mm|ppg,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,3,s0003,worksheet,visible,46,17,351,169,6,0,0,SUM,bha.geometry|torque-drag.connection-capacity,7,density|length|rotational_speed,ft|ppg|rpm,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,4,s0004,worksheet,visible,55,64,149,8,3,0,0,SUM,bha.geometry|cross-cutting.lookup,6,length|volume,ft|gal|in,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,5,s0005,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,6,s0006,worksheet,visible,97,28,1274,137,13,0,0,ACOS|COS|PI|RADIANS|SIN|SQRT|TAN,bha.geometry|directional.coordinates|directional.trajectory,14,angle|curvature|length,deg|deg/30m|ft|m|rad,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,7,s0007,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,8,s0008,worksheet,visible,31,1,27,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
41a400bce396b5cf,bha-tools,.xlsx,9,s0009,worksheet,visible,0,0,0,0,0,0,0,,bha.geometry,0,,,0,openpyxl-read-only,ok
431420c5c348232e,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,36,15,203,17,15,0,1,COS|IF|NOW|PI|TEXT|UDF,casing.strength|hydraulics.hydrostatic-pressure|torque-drag.stress-capacity,8,angle|density|length|pressure,deg|ft|ppg|psi,1,calamine-static,ok
482b9ee6b3cdd008,hydraulics,.xlsx,1,s0001,worksheet,visible,19,5,52,32,17,0,0,POWER,hydraulics.flow-regime|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
482b9ee6b3cdd008,hydraulics,.xlsx,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.flow-regime|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
482b9ee6b3cdd008,hydraulics,.xlsx,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,hydraulics.flow-regime|hydraulics.rheology,0,,,0,openpyxl-read-only,ok
